word,meaning,pos,language_id,meaning_langauge_id,dictionary_id,created_at,updated_at
Acid base pair ,ಆಮ್ಲ ಪ್ರತ್ಯಾಮ್ಲ ಜೋಡಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acid base titration ,ಆಮ್ಲ ಪ್ರತ್ಯಾಮ್ಲ ಪ್ರಮಾಣ ಮಾಪನ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acid electrolyte ,ಆಮ್ಲ ವಿದ್ಯುದ್ವಶ್ಲೇಷ್ಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acid fermentation ,ಆಮ್ಲ ಹುದುಗುವಿಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acid forming fertilizer ,ಆಮ್ಲೋತ್ಪಾದಕ ರಸಗೊಬ್ಬರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acid humus ,ಆಮ್ಲಯುತ ಹ್ಯೂಮಸ್,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acid lime (sour lime) ,"ಹುಳಿ ನಿಂಬೆ, ಆಮ್ಲೀಯ ಹಣ್ಣು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acid mine drainage ,ಗಣಿಯಿಂದ ಆಮ್ಲ ಬಸಿಯುವಿಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acid oil ,ಆಮ್ಲ ತೈಲ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acid plant ,ಆಮ್ಲಸ್ಥಾವರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acid scarification ,"ಆಮ್ಲದಿಂದ ಕೆರೆಯುವಿಕೆ, ಆಮ್ಲದಿಂದ ಬೀಜದ ಮೇಲೆ ಗೀರುವಿಕೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acid soil ,"ಹುಳಿ ಮಣ್ಣು, ಆಮ್ಲೀಯ ಮಣ್ಣು, ಆಮ್ಲ ಮಣ್ಣು, ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acid treatment ,ಆಮ್ಲೋಪಚಾರ ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Acid, rosin ","ರೋಸಿನ್ ಆಮ್ಲ, ಕರ್ಪೂರರಾಳ ಆಮ್ಲ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acidfast bacteria ,ಆಮ್ಲಸ್ಥಾಯಿ ಬ್ಯಾಕ್ಟೀರಿಯಾ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acidic ,"ಆಮ್ಲೀಯ, ಆಮ್ಲಯುತ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acidifier ,ಆಮ್ಲಕಾರಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acidify ,ಆಮ್ಲೀಕರಿಸು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acidifying ,ಆಮ್ಲೀಕರಿಸುವ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acidimeter ,ಆಮ್ಲಮಾಪಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acidimetry ,ಆಮ್ಲಮಾಪನ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acidity ,"ಆಮ್ಲತ್ವ, ಆಮ್ಲತೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acidity effect ,ಆಮ್ಲತ್ವ ಪ್ರಭಾವ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Acidity, potential ",ಅಂತಸ್ಥ ಆಮ್ಲತೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acidophiles ,ಆಮ್ಲ ಮಣ್ಣಿನಲ್ಲಿ ಬೆಳೆಯುವ ಬೆಳೆಗಳು/ ಜೀವಾಣುಗಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acidulated ,"ಆಮ್ಲಬೆರೆತ, ಹುಳಿಮಿಶ್ರಿತ, ಆಮ್ಲಿತ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Aciduric ,"ಆಮ್ಲಸಹನೀಯ, ಆಮ್ಲ ಸಹಿಷ್ಣು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Aciform ,ಸೂಜಿಯಾಕಾರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acin ,"ಕೂಡುಹಣ್ಣು, ಗೊಂಚಲು ಹಣ್ಣು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acinacifolious ,"ಗೊಂಚಲು ಎಲೆಯುಳ್ಳ, ಗುಂಪುಎಲೆಯುಳ್ಳ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acinaciform ,"ಸುತ್ತು ಎಲೆ, ಸುರುಳಿ ಎಲೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acinus ,ಸಂಯುಕ್ತ ಫಲದಲ್ಲಿನ ಒಂದು ತೊಳೆ(ಹಲಸಿನ ತೊಳೆ),NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acknowledgement of signal ,ಸಂಕೇತದ ಸ್ವೀಕೃತಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acne ,"ಮೊಡವೆ, ಮೊಡಮೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Aconitum chasmanthum ,"ವಿಷನಾಭಿ, ವತ್ಸನಾಭಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acorn ,"೧. ಒಂದು ಸಮುದ್ರಪ್ರಾಣಿ ವಿಶೇಷ. ೨. ಸಿಂಧೂರ (ಓಕ್) ವೃಕ್ಷಫಲ,ಕ ಬಾಂಜ ಫಲ, ಓಕ್ ಮರದ ಹಣ್ಣು ಅಥವಾ ಬೀಜ ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acorn moth ,ಓಕ್ ಮರದ ಪತಂಗ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acorus calamus ,ಬಜೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acotyledon ,ಬೀಜದಳರಹಿತ ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acoustics ,"ಧ್ವನಿವಿಜ್ಞಾನ, ಧ್ವನಿಶಾಸ್ತ್ರ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acquired ,ಅರ್ಜಿತ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acquired character ,ಅರ್ಜಿತ ಗುಣ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acquired immunity ,"ಅರ್ಜಿತ ನಿರೋಧಕತೆ, ಅರ್ಜಿತ ಪ್ರತಿರೋಧಕತೆ, ನಿರೋಧಕ ಶಕ್ತಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acre ,ಎಕರೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acre inch ,ಎಕರೆ-ಅಂಗುಲ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acre inch of water ,ಒಂದು ಎಕರೆ ಜಮೀನಿನಲ್ಲಿ ನಿಂತ ಒಂದು ಅಂಗುಲದಷ್ಟು ನೀರು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acrid ,"ಕಟು, ತೀಕ್ಷ್ಣ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acrid taste ,"ಒಗರು, ಕಹಿ ಮತ್ತು ಖಾರವಾದ ರುಚಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acrocarpous ,ಅಕ್ಷಾಂತ ಫಲ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acromegaly ,"ತೋರವಯವಿ, ಅತಿಕಾಯ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acropetal ,"ಅಗ್ರಾಭಿಸಾರಿ, ಊರ್ಧ್ವವರ್ಧಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acropetal succession ,ಅಗ್ರಾಭಿಸಾರಿ/ ಊರ್ಧ್ವವರ್ಧಿ ಅನುಕ್ರಮತೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acrosomic defect ,ಅಗ್ರ ಪಿಂಡಿಕದೋಷ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Act ,ಅಧಿನಿಯಮ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Act of mating ,ಸಂತಾನೋತ್ಪಾದನೆಗೆ ಜೊತೆಗೂಡುವ ಕ್ರಿಯೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Act of parturition ,ಹೆರಿಗೆ ಕ್ರಿಯೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Actinobacillosis ,"ಮರನಾಲಗೆ(ದನ, ಹಂದಿಗಳ ರೋಗ)",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Actinodermatitis ,ಚರ್ಮದ ಉರಿಯೂತ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Actinomorphic (radial symmetry) ,"ತ್ರಿಜ್ಯ ಸಮಮಿತಿ, ತ್ರಿಜ್ಯಸಮಭಾಗಿ, ತ್ರಿಜ್ಯಸಮಭಾಗೀಯ, ತ್ರಿಜ್ಯ ಸಮಅಳತೆಯ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Actinomorphy ,ತ್ರಿಜ್ಯ ಸಮಭಾಗೀಯತೆ (ತ್ರಿಜ್ಯಾಸಮಮಿತಿ),NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Actinomycosis ,ಗಲ್ಲಕಟ್ಟು (ಸಾಕುಪ್ರಾಣಿಗಳ ಗಂಟಲು/ ದವಡೆಗಳಲ್ಲಾಗುವ ಗಂತಿರಚನೆ),NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Actinostele ,ನಕ್ಷತ್ರ ಕೇಂದ್ರವಲಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Action ,ಕ್ರಿಯೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Action current ,"ಹರಿಯುವ ವಿದ್ಯುತ್, ಕ್ರಿಯಾಶೀಲ ವಿದ್ಯುತ್",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Action potential ,ಕ್ರಿಯಾಸಾಮರ್ಥ್ಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Action spectrum ,ಕ್ರಿಯಾವರ್ಣಪಟಲ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Action, buffer ","ಕಾಪುತಡೆ ಕ್ರಿಯೆ, ಉಭಯ ಪ್ರತಿರೋಧಕ ಕ್ರಿಯೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Activate ,ಕ್ರಿಯಾಶೀಲಗೊಳಿಸುವ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Activated ,"ಕ್ರಿಯಾಶೀಲಗೊಂಡ, ಕ್ರಿಯಾಶಕ್ತಗೊಳಿಸಿದ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Activated sludge ,ಕ್ರಿಯಾಶಕ್ತಗೊಳಿಸಿದ ರೊಜ್ಜು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Activation ,ಕ್ರಿಯಾತ್ಮಕತೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Activation centre ,ಕ್ರಿಯಾತ್ಮಕ ಕೇಂದ್ರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Activators (catalysts) ,ಕ್ರಿಯಾವೇಗವರ್ಧಕಗಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Active ,ಕ್ರಿಯಾತ್ಮಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Active bud ,ಕ್ರಿಯಾಶೀಲ ಮೊಗ್ಗು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Active centre ,ಕ್ರಿಯಾಶೀಲ ಕೇಂದ್ರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Active ingredient ,ಕ್ರಿಯಾತ್ಮಕ ಘಟಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Active stage ,ಚುರುಕು/ಚಟುವಟಿಕೆಯಿಂದ ಕೂಡಿದ ಹಂತ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Activity ,ಚಟುವಟಿಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Activity index ,ಕಾರ್ಯಸೂಚಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Actual breaking strength ,"ವಾಸ್ತವಿಕ ಒಡೆಯುವ ಬಲ, ವಾಸ್ತವಿಕ ವಿಭಜನ ಸಾಮರ್ಥ್ಯ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Actual value ,ವಾಸ್ತವಿಕ ಮೌಲ್ಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Aculeus ,"ಮುಳ್ಳು, ಚುಚ್ಚುಕೊಂಡಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acumen ,ತೀಕ್ಷ್ಣಬುದ್ಧಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acuminate ,"ಚೂಪಾದ ತುದಿ, ತೀವ್ರ ಮೊನಚು, ಮೊನಚು ತುದಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acuminatus ,ಮೊನಚು ತುದಿಯುಳ್ಳಂತಹ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acuniate ,ಲಂಬಾಗ್ರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acute ,"೧. ಎಲೆತುದಿ, ೨. ಮೊನಚು, ೩. ತೀವ್ರ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acute and chronic ,ತೀವ್ರ ಮತ್ತು ಬೇರೂರಿದ / ದೀರ್ಘಾವಧಿಯ ರೋಗ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acute deficiency ,ತೀವ್ರ ಕೊರತೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acute disease ,ತೀವ್ರ ಬೇನೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Acyclic ,ಸುರುಳಿಜೋಡಣೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adactylous ,ಕೈಕಾಲು ಬೆರಳುಗಳಿಲ್ಲದ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adaka ,ಬಲಿತ/ತಾಜಾ ಅಡಿಕೆ ಹಣ್ಣು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adanimma ,ಗಜನಿಂಬೆ ಜಾತಿಗೆ ಸೇರಿದ ಫಲ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adapt ,"ಹೊಂದಿಸು, ಹೊಂದಿಕೋ, ಜೋಡಿಸು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adaptability ,ಹೊಂದಾಣಿಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adaptationt ,"ಅನುಸರಣೆ(ಅನುಕೂಲನ), ಅಳವಡಿಕೆ, ಹೊಂದಾಣಿಕೆ, ಹೊಂದಿಕೊಳ್ಳುವಿಕೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adapted dairy products ,ಅನುಗೊಳಿಸಿದ ಹೈನು ಉತ್ಪನ್ನಗಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adapted milk processing techniques ,ಅನುಗೊಳಿಸಿದ ಹಾಲು ಸಂಸ್ಕರಣೆ ತಂತ್ರಗಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adapter ,"ಸಂಯೋಜಕ, ಜೋಡಿಕ, ಕೂಡುನಾಳಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adaptive heterosis ,ಹೊಂದಿಕೊಳ್ಳುವ ಸಂಕರಣ ಶಕ್ತಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adaptive radiation ,ಸಂಯೊಜಿತ ವಿಕಿರಣ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adaxial ,"ಅಕ್ಷದೊಂದಿಗಿನ, ಅಭ್ಯಕ್ಷ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Additional compound ,ಹೆಚ್ಚಿನ ಸಂಯುಕ್ತ ವಸ್ತು.,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Additional reaction ,ಸಂಕಲನ ಪ್ರತಿಕ್ರಿಯೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Additive ,"ಸಂಕಲಿಕ, ಸೇರಿಸಬೇಕಾದವು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Additive colligate ,ಸಂಕಲಿಕ/ ಸಮಾವೇಶ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Additive gene action ,ಸೇರ್ಪಡೆಕಾರಕ ವಂಶವಾಹಿಕ್ರಿಯೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Additive silage ,ಹೆಚ್ಚುವರಿ ರಸಮೇವು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Addled egg ,ಕಾವಿನವಧಿಯಲ್ಲಿ ಭ್ರೂಣಸತ್ತ ಫಲೀಕೃತ ಮೊಟ್ಟೆ (ಕೊಳೆತ ಮೊಟ್ಟೆ),NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adduct ,ಅಭಿಕರ್ಷಣ. ಅಭಿಕರ್ಷಿಸು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adductor ,ಒಳಸರಿಕ/ಅಭಿಕರ್ಷಕ ಸ್ನಾಯು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adductor nerves ,ಕಿರಿಯ ಒಳಸರಿಕ/ ಅಭಿಕರ್ಷಕ ನರಗಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adelphous ,"ಗುಂಪು ಕೇಸರ, ಕೂಡುಕೇಸರ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adenalgia ,ಗ್ರಂಥಿನೋವು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adenitis ,ಗ್ರಂಥಿ ಉರಿತ/ಊತ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adeno hypophysis ,ಇಳಿಬೆಳವಿ ಗ್ರಂಥಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adenoid ,ಗ್ರಂಥಿರೂಪಿಮೂಗಳ್ಳೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adenology ,ಗ್ರಂಥಿಶಾಸ್ತ್ರ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adenoma ,"ಗ್ರಂಥಿ/ಗಂತಿ, ಅರ್ಬುದ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adenomyoma ,ಗ್ರಂಥಿಸ್ನಾಯು ಗಂತಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adenophorous ,ಗ್ರಂಥಿಯುಕ್ತ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adenophyllous ,ಗ್ರಂಥಿಪತ್ರೀಯ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adenose ,ಗ್ರಂಥಿಯುಕ್ತ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adequate irrigation ,ಯಥೋಚಿತ ನೀರಾವರಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adfrontalis ,ಹಣೆಯ ಭಾಗಗಳಿಲ್ಲದಿರುವಿಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adglutinate ,ಹೊಂದಿಬೆಳೆಯುವ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adhere ,ಅಂಟಿಕೊಳ್ಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adherence ,ಅಂಟುವ ಗುಣ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adhesion ,"ಅಂಟಿಕೊಳ್ಳುವಿಕೆ, ಅಂಟಿಕೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adhesion of stomach poison ,ಜಠರ ಪಾಷಾಣದ ಅಂಟು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adhesion strip ,"ಅಂಟುಪಟ್ಟೆ, ಅಂಟಿಕೆಪಟ್ಟೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Adhesion, mechanical ",ಯಾಂತ್ರಿಕ ಸಂಸಕ್ತಿ/ಅಂಟಿಕೊಳ್ಳುವಿಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adhesive ,"ಸಂಸಕ್ತಕ, ಅಂಟಿಕೊಳ್ಳುವ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adhesive disc ,ಅಂಟುತಟ್ಟೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adhesive organ ,"ಅಂಟಿಕೊಳ್ಳುವ ಅಂಗ, ಅಂಟುಭಾಗ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adhesive pad ,"ಅಂಟುಸಿಂಬೆ, ಅಂಟುಜೀನು, ಅಂಟಿಕೊಳ್ಳುವ ಮೆತ್ತೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adhesive solution ,"ಸಂಸಕ್ತ ದ್ರಾವಣ, ಅಂಟಿಕೊಳ್ಳುವ ದ್ರಾವಣ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adhesive tape ,"ಅಂಟಿಕೊಳ್ಳುವ ಪಟ್ಟಿ, ಅಂಟುಪಟ್ಟಿ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adiabatic ,ಸ್ಥಿರೋಷ್ಣ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adiantum caudatus ,ಗಜಕರ್ಣ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adipose ,"ಕೊಬ್ಬು, ಮೇದಸ್ಸು, ಕೊಬ್ಬಿನ, ಮೇದಸ್ಸಿನ ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adipose fin ,ಕೊಬ್ಬುಯುಕ್ತ ಈಜುರಕ್ಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adipose gland ,ಕೊಬ್ಬು ಗ್ರಂಥಿ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adipose tissue ,"ಮೇದಸ್ಸುಳ್ಳ ಊತಕ, ಕೊಬ್ಬು ಊತಕ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adiposuria ,"ಪಸೆ ಮೂತ್ರ, ಕೊಬ್ಬು/ ಜಿಡ್ಡುಯುತ ಮೂತ್ರ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adipsia ,"ಬಾಯಾರಿಕೆ ಇಲ್ಲದಿರುವಿಕೆ, ಅತೃಷ್ಣೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adjacent wheels ,ಅಕ್ಕ ಪಕ್ಕದ ಚಕ್ರಗಳು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adjerzry's disease ,ಅಜ್ರೆ ರೋಗ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adjunct ,"ಜೊತೆಯ, ಕೂಡಿರುವ, ಅನುಬಂಧ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adjustable proportionate module ,ಹೊಂದಿಸಬಲ್ಲ ಪ್ರಮಾಣ ಏಕಮಾನ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adjustable semi module (Rateable semi module) ,ಹೊಂದಿಸಬಲ್ಲ ಅರೆಪ್ರಮಾಣ ಏಕಮಾನ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adjustment ,ಹೊಂದಾಣಿಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adjuvant ,ಸಹಾಯಕ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adlib feeding /Adlibitum ,"ಯಥೇಚ್ಛ ಮೇವುಣಿಕೆ, ಸ್ವೇಚ್ಛೆಯಾಗಿ/ಮಿತಿಯಿಲ್ಲದೆ ತಿನ್ನುವಿಕೆ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Administration, forest ","ವನ್ಯಾಡಳಿತ, ಅರಣ್ಯ ಆಡಳಿತ ",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Admittance ,"ಪ್ರವೇಶ, ಸೇರಿಸುವುದು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
"Admittance, natural ",ನೈಸರ್ಗಿಕ ಪ್ರವೇಶ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Admix ,"ಬೆರಸು, ಕಲಸು",NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Admixture ,ಮಿಶ್ರಣ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adnate ,ಹೂವಿನ ಸುತ್ತುಗಳು ಅಂಟಿಕೊಂಡು ಬೆಳೆಯುವಿಕೆ/ಕೂಡಿಕೊಂಡು ಬೆಳೆಯುವಿಕೆ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adnexa ,ಚರ್ಮಸಂಬಂಧಿತ,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
Adopt ,ಅನುಸರಿಸು,NULL,2,1,5,5/18/2019 19:55:15,5/18/2019 19:55:15
